# Confidences
1.181602478027343750e-03
1.101970672607421875e-03
1.446962356567382812e-03
1.048028469085693359e-03
1.782208681106567383e-03
2.638220787048339844e-02
9.995681047439575195e-01
9.996767044067382812e-01
9.996797442436218262e-01
9.996095895767211914e-01
9.996808171272277832e-01
9.996443986892700195e-01
9.988380670547485352e-01
3.301799297332763672e-04
3.015697002410888672e-04
1.235753297805786133e-03
5.171895027160644531e-04
5.205273628234863281e-04
3.570020198822021484e-04
3.373026847839355469e-04
2.894401550292968750e-04
2.893805503845214844e-04
3.440678119659423828e-04
3.357231616973876953e-04
4.161000251770019531e-04
3.529787063598632812e-04
3.861784934997558594e-04
3.734529018402099609e-04
3.135800361633300781e-04
