# Confidences
1.18E-03
1.10E-03
1.45E-03
1.05E-03
1.78E-03
2.64E-02
1.00E+00
1.00E+00
1.00E+00
1.00E+00
1.00E+00
1.00E+00
9.99E-01
3.30E-04
3.02E-04
1.24E-03
5.17E-04
5.21E-04
3.57E-04
3.37E-04
2.89E-04
2.89E-04
3.44E-04
3.36E-04
4.16E-04
3.53E-04
3.86E-04
3.73E-04
3.14E-04
